user_id,TypingSpeed,DwellTime,FlightTime,ErrorRate,TotalTime,NumKeys,SentenceComplexity,Emotion
1,6.487,88.897,128.067,0.0092,10.973,68,0.226,Happy
88,6.86,96.094,108.565,0.054,3.056,19,0.219,Angry
111,5.985,57.723,133.46,0.0222,8.751,53,0.374,Happy
25,7.022,103.213,160.85,0.0496,14.083,98,0.303,Angry
53,6.448,82.084,145.13,0.0091,12.55,80,0.313,Happy
72,6.444,108.506,96.094,0.0029,5.824,39,0.348,Happy
65,5.747,94.503,104.854,0.0258,22.755,120,0.347,Happy
47,7.856,105.063,80.0,0.0522,9.14,83,0.124,Angry
2,4.922,82.673,185.632,0.001,23.588,101,0.534,Calm
120,3.637,107.597,147.483,0.0468,31.195,116,0.578,Sad
66,6.425,90.398,135.734,0.038,16.977,101,0.318,Happy
57,5.694,86.994,174.474,0.0074,8.894,53,0.392,Calm
29,5.532,94.025,151.073,0.0555,15.045,92,0.346,Angry
3,5.447,94.638,144.296,0.0293,10.788,64,0.38,Calm
76,4.445,112.32,149.144,0.005,14.941,70,0.548,Neutral
9,4.734,94.37,136.017,0.0254,13.128,69,0.386,Calm
62,5.908,100.801,141.621,0.0273,15.43,85,0.383,Happy
120,7.051,66.929,138.94,0.0209,11.457,71,0.284,Happy
108,5.625,102.482,166.511,0.0505,17.153,102,0.406,Neutral
31,5.181,118.16,153.036,0.0137,5.31,29,0.501,Calm
85,6.397,111.142,122.665,0.0607,6.854,51,0.41,Angry
66,4.545,100.764,103.239,0.016,23.335,107,0.376,Neutral
93,5.411,104.553,110.499,0.0263,12.915,70,0.269,Happy
73,4.691,129.608,129.131,0.0032,11.584,49,0.512,Sad
99,6.083,72.407,122.434,0.0091,12.867,87,0.298,Happy
107,7.069,71.603,144.963,0.0373,6.139,40,0.29,Happy
40,5.475,94.48,121.992,0.0163,16.067,87,0.329,Calm
73,4.863,90.058,118.246,0.0044,11.008,57,0.39,Neutral
49,6.18,78.84,100.263,0.0255,19.987,127,0.232,Happy
40,5.606,77.281,119.439,0.0062,4.734,27,0.353,Happy
59,5.368,101.562,172.038,0.0436,20.813,107,0.528,Neutral
58,8.185,59.186,137.2,0.011,4.002,28,0.308,Happy
47,5.812,74.181,175.634,0.0166,19.003,94,0.46,Happy
36,7.412,99.97,117.943,0.035,7.524,62,0.191,Angry
75,7.55,92.689,186.696,0.0512,12.233,104,0.354,Angry
34,7.326,90.715,88.032,0.0701,16.024,101,0.135,Angry
114,6.82,132.968,137.454,0.0761,13.058,89,0.208,Angry
105,5.207,116.372,145.84,0.0025,13.899,75,0.51,Calm
111,2.624,100.413,148.266,0.0324,30.437,71,0.68,Sad
6,4.475,154.833,218.401,0.0194,28.735,115,0.786,Sad
42,5.994,78.806,95.429,0.0192,12.523,63,0.214,Happy
22,5.32,101.575,170.18,0.0103,16.901,83,0.376,Sad
46,8.59,100.797,134.638,0.0795,17.195,126,0.182,Angry
84,6.368,80.982,131.102,0.0296,9.299,65,0.383,Happy
78,6.22,90.732,127.682,0.0127,6.277,43,0.316,Happy
4,4.872,84.697,156.508,0.0411,9.212,44,0.441,Angry
44,6.02,99.589,134.027,0.077,17.363,108,0.259,Angry
21,6.022,113.7,150.509,0.0528,20.25,105,0.315,Angry
96,6.044,111.495,172.964,0.0612,21.253,108,0.463,Angry
81,3.615,127.804,166.695,0.035,33.97,107,0.695,Sad
59,3.738,161.173,191.318,0.0314,9.164,37,0.553,Sad
106,4.578,118.392,180.725,0.0137,26.056,103,0.579,Sad
9,4.967,109.797,129.141,0.0435,19.787,83,0.43,Neutral
57,4.865,102.14,171.308,0.0196,5.815,27,0.441,Calm
15,4.575,97.778,240.716,0.0455,6.781,27,0.714,Sad
100,3.675,119.197,95.37,0.0061,6.934,27,0.416,Neutral
50,4.188,125.096,170.933,0.0142,31.075,110,0.593,Sad
76,4.219,89.381,177.419,0.0117,25.007,111,0.518,Calm
1,5.906,82.422,126.086,0.0046,16.424,95,0.352,Happy
10,5.97,73.386,143.813,0.0083,12.81,79,0.414,Happy
22,4.672,122.756,149.522,0.0118,14.427,77,0.427,Sad
84,6.196,128.096,139.423,0.0369,5.052,26,0.426,Neutral
72,7.583,144.385,143.448,0.0322,16.125,121,0.261,Angry
25,5.996,142.033,183.543,0.047,9.118,49,0.468,Neutral
106,6.06,81.157,123.406,0.0145,25.179,127,0.325,Happy
120,6.602,79.838,134.199,0.0746,7.594,53,0.457,Angry
89,3.624,108.15,167.099,0.0585,21.615,82,0.497,Sad
10,6.903,96.975,120.482,0.0139,2.96,23,0.278,Neutral
26,5.677,112.375,167.352,0.0204,24.154,118,0.55,Calm
94,5.291,79.534,107.486,0.016,9.018,54,0.255,Happy
110,3.376,108.356,124.973,0.0275,8.53,27,0.474,Neutral
61,4.42,99.585,90.914,0.0405,23.21,115,0.278,Neutral
39,9.0,77.798,170.396,0.0727,8.653,90,0.214,Angry
105,4.565,113.893,145.909,0.0109,12.405,57,0.46,Calm
43,5.696,94.158,155.611,0.0502,21.337,124,0.449,Angry
38,4.086,130.327,102.416,0.0147,18.116,67,0.408,Sad
59,4.538,115.787,187.252,0.029,15.534,82,0.634,Sad
76,4.873,80.185,133.756,0.0233,8.056,39,0.443,Calm
93,4.677,115.171,149.991,0.0496,21.265,102,0.504,Neutral
107,3.33,144.82,153.688,0.0324,8.702,30,0.516,Neutral
50,3.96,102.224,186.949,0.0495,10.42,38,0.575,Sad
120,5.392,95.197,164.085,0.0248,11.909,55,0.547,Calm
116,6.899,70.863,165.36,0.0819,14.563,94,0.299,Angry
16,8.574,76.508,110.808,0.0732,10.29,79,0.124,Angry
72,4.684,90.941,140.264,0.0246,24.922,105,0.475,Neutral
40,4.744,102.616,160.842,0.0198,24.372,101,0.445,Calm
2,5.607,102.98,158.597,0.0071,19.104,96,0.511,Sad
3,5.536,89.138,137.003,0.036,16.963,81,0.395,Neutral
17,4.775,124.146,132.55,0.0157,7.65,39,0.489,Calm
35,7.385,121.37,162.648,0.055,7.426,54,0.359,Angry
116,4.804,92.011,196.389,0.0294,25.825,124,0.693,Sad
57,6.323,83.063,130.536,0.0343,5.876,31,0.317,Neutral
5,6.524,83.059,108.564,0.067,4.226,26,0.139,Angry
87,6.836,79.08,183.913,0.007,12.486,81,0.38,Happy
77,4.639,111.052,155.695,0.0132,6.367,25,0.542,Sad
20,5.528,104.371,154.517,0.0244,14.671,78,0.402,Neutral
49,3.511,102.241,185.101,0.0277,33.789,106,0.756,Sad
22,4.12,115.367,194.679,0.022,19.99,70,0.648,Sad
71,7.871,99.03,154.382,0.0286,12.42,93,0.248,Angry
38,4.937,86.321,193.074,0.0224,21.417,105,0.555,Calm
52,6.254,65.735,132.923,0.0389,8.43,55,0.312,Angry
59,5.132,67.998,149.809,0.0132,13.648,74,0.465,Happy
10,2.669,112.291,133.066,0.0135,36.01,89,0.634,Neutral
11,4.937,114.521,232.812,0.0523,11.918,60,0.702,Sad
22,3.361,144.71,152.694,0.0202,21.404,72,0.612,Sad
113,6.6,111.751,149.412,0.0204,19.008,132,0.325,Happy
73,3.499,105.109,170.718,0.0482,19.238,68,0.579,Sad
78,4.769,146.171,195.151,0.0101,24.064,117,0.576,Sad
52,5.926,107.248,171.447,0.0358,13.838,82,0.467,Calm
36,5.005,129.896,153.066,0.0335,18.815,93,0.564,Sad
57,7.745,94.213,112.376,0.0313,9.823,67,0.074,Happy
32,7.01,112.381,131.813,0.0281,6.358,37,0.306,Calm
109,7.305,71.625,199.888,0.0747,11.102,94,0.433,Angry
47,6.529,107.752,142.252,0.0204,15.243,108,0.257,Neutral
33,5.639,96.12,147.866,0.0837,19.83,127,0.441,Angry
79,2.825,106.237,154.671,0.0218,22.344,73,0.606,Sad
13,5.94,89.47,143.053,0.0154,13.945,94,0.419,Calm
8,3.683,89.552,132.116,0.0301,29.224,114,0.514,Sad
32,6.091,91.067,140.204,0.0335,4.301,30,0.402,Calm
22,2.202,102.736,196.197,0.0092,27.898,61,0.711,Sad
54,4.093,115.542,148.617,0.0095,10.087,44,0.58,Sad
100,3.806,105.718,137.706,0.004,27.674,105,0.512,Calm
48,8.186,87.102,157.858,0.0582,5.505,44,0.373,Angry
62,5.772,99.131,112.364,0.0339,12.412,69,0.318,Angry
25,5.493,116.991,86.171,0.0265,12.378,69,0.231,Neutral
76,6.728,107.887,140.169,0.0467,9.598,65,0.253,Angry
105,7.789,123.429,96.774,0.0426,3.51,26,0.039,Angry
114,7.121,122.556,104.653,0.1086,7.876,51,0.174,Angry
120,6.699,86.038,127.302,0.0557,3.163,20,0.297,Angry
30,6.707,77.947,123.182,0.0177,15.874,115,0.257,Happy
106,7.105,76.69,130.77,0.0513,6.182,39,0.35,Angry
105,7.002,83.847,169.488,0.0596,3.702,25,0.311,Neutral
17,4.56,129.412,125.392,0.0302,30.183,125,0.379,Calm
1,7.033,89.838,131.349,0.0177,12.613,100,0.272,Happy
31,8.334,138.567,98.183,0.0133,4.857,37,0.246,Angry
114,4.969,109.137,154.039,0.0237,19.821,105,0.488,Calm
56,6.702,92.578,134.165,0.0474,14.901,109,0.356,Angry
11,4.001,104.192,167.547,0.0106,14.766,55,0.586,Calm
51,7.091,79.386,162.132,0.0479,12.55,87,0.342,Angry
61,5.16,114.134,212.337,0.016,7.553,33,0.712,Sad
50,5.442,128.284,201.302,0.0592,10.442,56,0.543,Sad
35,2.548,151.469,134.871,0.0457,26.138,56,0.553,Sad
36,4.099,134.952,182.574,0.0285,6.807,25,0.64,Sad
37,7.584,86.229,178.932,0.0783,13.419,107,0.273,Angry
12,6.998,69.885,186.957,0.051,6.033,47,0.463,Angry
57,3.781,103.938,153.468,0.0172,12.925,57,0.604,Calm
61,8.495,88.271,155.43,0.0536,3.485,27,0.246,Angry
83,3.801,109.312,163.722,0.0168,11.557,49,0.619,Neutral
41,8.701,94.587,125.538,0.0747,15.645,126,0.195,Angry
58,5.876,96.414,151.306,0.0033,17.164,96,0.518,Calm
9,4.33,97.79,148.838,0.0561,29.298,116,0.523,Sad
14,2.554,105.858,139.108,0.0494,60.927,130,0.642,Neutral
110,4.239,81.254,143.854,0.063,16.223,62,0.567,Angry
100,4.89,88.309,142.568,0.0245,19.001,98,0.371,Calm
46,4.398,145.582,169.621,0.0513,11.483,43,0.583,Sad
72,7.461,80.904,129.546,0.0463,8.079,60,0.316,Angry
46,4.995,89.462,140.514,0.0023,9.447,51,0.418,Calm
77,5.908,118.328,129.69,0.0379,16.618,108,0.338,Happy
100,6.305,56.631,100.754,0.0288,18.321,99,0.294,Happy
54,3.367,94.535,147.09,0.0262,31.204,105,0.561,Neutral
103,4.788,125.424,124.146,0.028,6.738,27,0.358,Happy
53,4.011,112.351,156.055,0.0484,28.35,132,0.636,Angry
46,5.931,103.065,139.037,0.0258,10.279,56,0.326,Calm
9,4.365,112.596,202.212,0.0118,23.167,98,0.68,Sad
95,5.793,147.538,161.179,0.0483,18.331,92,0.357,Sad
92,5.236,108.631,194.614,0.0196,10.184,59,0.652,Neutral
45,4.83,101.069,153.144,0.0065,17.506,96,0.415,Neutral
72,6.085,110.619,164.925,0.0299,5.984,37,0.387,Calm
27,8.976,109.494,156.691,0.0306,3.685,29,0.325,Angry
40,5.401,80.946,126.152,0.025,17.419,96,0.339,Calm
50,8.191,122.089,137.07,0.0753,8.805,76,0.272,Angry
118,5.265,54.761,138.739,0.0202,10.766,49,0.379,Happy
33,4.27,106.216,145.553,0.0214,21.651,99,0.443,Calm
80,4.452,62.984,118.45,0.0268,24.506,108,0.44,Neutral
71,5.319,91.174,128.013,0.0173,3.92,19,0.353,Calm
105,6.249,108.186,153.685,0.0297,10.564,59,0.304,Happy
57,8.273,86.983,136.793,0.0523,8.869,84,0.209,Angry
85,3.497,85.115,188.859,0.0189,20.867,61,0.654,Sad
105,5.844,153.057,138.818,0.0161,2.516,15,0.422,Happy
9,5.3,106.575,190.322,0.0313,24.341,109,0.55,Angry
3,6.077,50.0,170.369,0.0938,20.646,118,0.383,Angry
7,6.6,94.267,168.591,0.0129,16.08,97,0.353,Calm
62,5.109,98.072,164.448,0.0033,7.867,43,0.547,Happy
50,5.711,92.869,135.496,0.0232,14.992,95,0.348,Happy
110,3.194,105.144,230.819,0.051,31.216,87,0.816,Sad
54,3.882,124.018,120.584,0.0063,33.393,124,0.49,Sad
94,4.312,104.045,120.964,0.0255,22.83,94,0.486,Neutral
61,4.501,127.85,131.796,0.0324,11.38,48,0.415,Sad
74,5.516,105.169,134.985,0.0089,17.153,89,0.435,Neutral
114,5.926,105.49,150.312,0.0501,18.691,116,0.355,Neutral
82,4.432,154.742,125.741,0.0291,11.215,51,0.456,Sad
65,7.566,53.737,165.301,0.0277,4.735,34,0.273,Happy
21,5.889,91.552,187.745,0.0251,20.381,108,0.506,Calm
11,5.978,100.152,130.592,0.0277,9.53,48,0.232,Happy
41,3.868,60.192,187.132,0.0497,21.547,94,0.593,Sad
5,4.175,112.484,161.93,0.0317,20.495,75,0.631,Sad
94,5.378,104.489,171.725,0.0185,18.592,87,0.486,Neutral
7,6.817,89.283,137.111,0.0395,19.931,115,0.245,Happy
64,5.015,119.302,152.371,0.0296,25.012,107,0.49,Happy
97,6.236,104.692,156.813,0.0448,15.281,103,0.43,Angry
60,6.801,85.063,164.785,0.0677,14.329,93,0.299,Angry
80,3.532,105.214,155.252,0.0285,19.06,57,0.569,Sad
82,6.046,113.793,125.302,0.0253,18.381,112,0.36,Happy
1,4.258,89.761,80.0,0.0096,14.333,66,0.283,Happy
109,3.659,144.916,180.978,0.0324,12.687,44,0.657,Sad
111,7.375,116.855,100.691,0.0141,3.421,26,0.08,Happy
116,4.608,134.994,171.724,0.0408,7.973,39,0.537,Sad
87,6.358,68.696,169.081,0.0205,7.777,50,0.407,Happy
62,3.581,138.29,115.873,0.0165,33.875,119,0.398,Neutral
70,7.995,123.968,99.277,0.0461,6.792,47,0.13,Angry
77,6.536,100.737,160.903,0.0548,11.482,63,0.337,Angry
48,6.712,101.584,166.142,0.0309,17.191,113,0.393,Happy
54,4.58,144.299,172.619,0.0338,3.52,15,0.537,Sad
110,6.489,104.654,119.703,0.0588,11.691,64,0.258,Angry
39,3.488,131.142,150.861,0.0032,11.213,43,0.567,Sad
81,5.344,86.205,138.166,0.041,27.418,124,0.343,Neutral
71,6.415,89.403,153.005,0.0897,17.305,118,0.425,Angry
32,5.828,79.814,160.533,0.0216,21.243,127,0.445,Neutral
60,3.411,137.878,193.064,0.0248,35.637,124,0.697,Sad
67,6.908,109.928,143.059,0.0544,7.24,43,0.305,Angry
58,6.236,94.035,119.339,0.0679,4.915,35,0.352,Angry
3,4.889,123.794,87.539,0.0594,14.161,73,0.308,Sad
88,7.211,94.45,106.819,0.0565,4.097,29,0.171,Angry
77,5.94,69.216,147.52,0.0164,12.017,66,0.329,Happy
56,4.289,101.74,159.526,0.027,7.195,35,0.528,Sad
27,7.242,115.596,91.786,0.0527,7.243,57,0.155,Angry
91,2.879,94.712,137.4,0.0305,27.39,79,0.533,Neutral
3,5.448,116.368,104.927,0.0196,12.911,72,0.201,Happy
32,5.525,123.505,165.459,0.048,8.759,48,0.495,Neutral
54,4.958,68.264,178.395,0.0118,30.615,129,0.548,Calm
70,6.861,93.069,159.699,0.0084,10.623,67,0.426,Happy
118,5.405,117.481,137.533,0.0176,11.458,57,0.413,Calm
14,5.577,84.688,131.452,0.0102,19.732,101,0.422,Calm
59,4.709,106.232,152.296,0.0176,19.417,82,0.431,Calm
41,5.59,80.205,137.864,0.0254,5.273,29,0.506,Calm
52,6.253,96.244,173.633,0.0409,18.638,104,0.368,Neutral
57,3.756,146.429,190.255,0.0122,28.32,92,0.645,Sad
48,4.038,96.307,195.06,0.0529,32.189,131,0.773,Sad
75,3.577,128.952,157.266,0.0294,18.479,69,0.552,Sad
5,5.795,88.194,157.307,0.015,13.028,87,0.437,Happy
12,4.712,118.914,162.118,0.0033,19.082,97,0.526,Calm
111,4.332,108.577,122.955,0.0107,25.085,96,0.483,Calm
60,4.791,122.8,160.041,0.0159,13.092,63,0.49,Neutral
37,6.034,106.345,108.02,0.0002,10.75,67,0.282,Happy
70,5.86,111.028,159.249,0.0073,8.085,39,0.464,Calm
41,2.971,130.591,126.091,0.0372,15.704,39,0.547,Neutral
64,4.859,130.623,175.922,0.0162,22.169,114,0.46,Neutral
17,3.938,107.735,132.952,0.0112,8.595,33,0.394,Sad
54,4.166,131.916,129.194,0.0346,25.423,96,0.498,Sad
60,5.398,85.564,156.167,0.023,12.616,65,0.529,Neutral
117,6.452,108.053,131.452,0.012,9.806,54,0.31,Neutral
3,5.905,114.86,161.382,0.055,4.842,32,0.41,Neutral
23,6.417,99.973,161.78,0.0172,20.808,128,0.395,Happy
80,6.344,81.496,187.544,0.0289,13.303,83,0.582,Neutral
120,4.315,102.298,163.551,0.0181,16.422,66,0.594,Neutral
82,6.423,108.587,121.678,0.0665,6.112,38,0.252,Angry
108,5.165,117.622,195.788,0.0192,24.535,130,0.534,Sad
4,5.907,131.87,165.85,0.0363,7.013,48,0.425,Angry
110,6.699,81.703,120.248,0.0303,6.818,49,0.303,Happy
27,4.314,52.656,151.887,0.0234,20.972,86,0.482,Sad
86,5.578,76.215,85.519,0.0357,3.902,19,0.31,Neutral
73,6.65,85.451,167.825,0.0308,6.063,43,0.349,Calm
69,6.814,93.709,152.136,0.0185,9.84,65,0.305,Happy
80,8.519,58.786,107.348,0.0304,3.699,35,0.047,Happy
119,6.509,104.208,180.984,0.0397,3.663,27,0.433,Angry
67,5.213,109.215,128.44,0.028,6.295,34,0.328,Neutral
73,6.539,115.061,166.756,0.0245,9.991,56,0.421,Calm
28,6.885,66.615,150.755,0.0651,9.113,73,0.275,Angry
116,4.024,120.639,202.374,0.0402,18.532,75,0.714,Sad
81,6.075,62.397,112.867,0.0029,19.484,107,0.288,Happy
68,7.187,82.395,119.096,0.0367,9.379,78,0.243,Happy
58,4.618,116.066,141.789,0.0287,15.453,70,0.431,Neutral
45,4.348,69.709,147.071,0.0042,8.631,38,0.463,Calm
46,5.844,143.599,140.646,0.0279,14.153,76,0.437,Sad
72,4.594,112.341,96.433,0.0083,6.162,26,0.301,Calm
111,6.126,93.549,157.984,0.0228,6.604,39,0.407,Neutral
30,5.32,82.673,138.283,0.0218,20.749,98,0.356,Calm
6,5.214,120.761,158.892,0.022,8.332,36,0.506,Neutral
82,6.815,71.81,91.614,0.0184,13.376,83,0.141,Angry
27,6.507,89.966,185.78,0.0749,4.284,28,0.444,Angry
98,4.346,111.923,212.41,0.0324,16.027,79,0.681,Sad
111,3.373,127.759,156.729,0.0234,19.147,60,0.643,Sad
110,4.866,104.508,131.116,0.0522,26.487,110,0.479,Neutral
81,5.962,130.554,151.697,0.0186,4.891,26,0.416,Neutral
91,4.021,99.092,217.208,0.0118,6.193,27,0.816,Sad
87,4.044,113.896,164.928,0.0139,22.371,97,0.52,Sad
93,4.758,118.501,116.418,0.029,11.682,58,0.393,Neutral
6,5.488,82.012,125.51,0.0128,19.284,114,0.415,Happy
116,4.444,90.062,151.355,0.0554,3.094,15,0.543,Neutral
1,5.818,95.166,105.798,0.0056,14.766,93,0.256,Happy
83,3.408,116.906,180.237,0.031,14.672,51,0.691,Neutral
64,4.832,82.713,196.048,0.0033,7.985,35,0.63,Calm
86,7.362,102.87,122.683,0.0475,11.672,97,0.229,Angry
61,4.498,142.446,181.386,0.0208,6.662,29,0.553,Sad
1,5.831,125.795,169.032,0.0623,6.675,40,0.459,Angry
88,3.328,124.53,149.684,0.0324,27.115,76,0.547,Sad
114,4.887,95.696,180.889,0.0219,5.502,23,0.573,Calm
2,6.046,101.988,147.42,0.0088,15.167,91,0.396,Happy
9,6.928,86.637,99.628,0.0201,17.876,104,0.186,Happy
92,4.154,105.13,161.701,0.0254,10.509,44,0.558,Neutral
27,4.64,87.144,150.101,0.0309,17.134,71,0.399,Neutral
11,6.574,97.876,103.479,0.0239,9.162,62,0.267,Happy
90,5.953,96.827,122.928,0.0141,9.559,47,0.278,Calm
49,8.34,148.188,124.172,0.0823,8.532,61,0.226,Angry
55,5.828,88.299,130.111,0.0119,18.505,118,0.258,Calm
58,5.318,89.466,166.906,0.0604,19.25,110,0.455,Angry
79,7.29,100.745,108.919,0.0342,4.446,29,0.203,Angry
103,6.233,125.432,158.714,0.0787,10.853,75,0.324,Angry
21,5.57,121.918,102.933,0.0578,3.403,19,0.312,Angry
110,5.523,96.944,101.894,0.0373,9.396,43,0.289,Happy
50,5.898,94.993,148.889,0.0991,22.182,110,0.355,Angry
106,2.626,115.235,206.171,0.0443,38.158,90,0.698,Sad
8,5.162,97.442,169.376,0.0223,26.868,125,0.502,Neutral
39,6.976,82.236,187.687,0.0207,17.716,136,0.459,Happy
53,6.258,95.376,101.858,0.0386,8.675,49,0.282,Angry
38,4.611,96.787,171.509,0.0208,10.456,42,0.562,Happy
10,5.258,71.791,183.564,0.043,19.266,95,0.458,Sad
34,4.788,136.257,154.419,0.0586,25.884,112,0.523,Sad
19,3.922,138.661,149.989,0.0588,17.964,70,0.492,Sad
36,3.923,157.109,181.702,0.0511,20.534,68,0.592,Sad
49,3.676,118.501,208.07,0.0552,24.179,95,0.655,Sad
52,4.19,59.326,138.039,0.0369,11.645,50,0.539,Happy
23,3.65,98.041,181.92,0.031,22.271,74,0.617,Neutral
72,4.706,82.832,146.618,0.0159,12.976,62,0.423,Calm
11,5.7,108.878,175.472,0.0637,13.283,69,0.427,Angry
55,4.635,113.834,131.558,0.0135,7.632,33,0.514,Calm
35,4.809,105.764,203.494,0.0497,15.35,86,0.53,Sad
47,3.78,68.879,159.979,0.0489,31.563,112,0.601,Sad
51,5.798,104.528,99.215,0.0605,13.412,90,0.278,Angry
60,5.187,116.918,200.041,0.033,2.844,15,0.536,Sad
96,3.921,136.865,137.373,0.0135,28.533,109,0.557,Neutral
109,5.146,114.402,118.994,0.0317,4.877,29,0.371,Neutral
32,4.385,175.537,184.071,0.0389,14.907,55,0.635,Sad
68,6.469,135.621,161.855,0.0376,3.343,20,0.376,Happy
118,5.276,114.843,168.478,0.0051,18.192,81,0.524,Calm
70,5.055,149.057,136.235,0.0356,8.439,37,0.491,Sad
32,5.172,105.169,203.923,0.042,20.524,123,0.692,Sad
84,8.015,109.387,151.072,0.0461,2.729,19,0.32,Angry
56,6.894,114.368,80.0,0.0412,12.55,78,0.249,Angry
65,4.314,75.588,136.366,0.024,21.323,92,0.5,Calm
13,4.961,106.627,160.27,0.0225,22.21,93,0.43,Calm
79,3.768,71.296,156.76,0.0285,18.046,69,0.525,Neutral
33,5.118,95.14,145.297,0.0369,10.196,53,0.411,Happy
39,5.066,149.193,157.044,0.0481,8.557,37,0.413,Neutral
60,5.82,92.968,163.673,0.0221,4.807,31,0.346,Calm
61,5.854,99.898,145.969,0.0091,21.096,111,0.274,Calm
51,4.841,79.479,160.018,0.0131,26.502,114,0.538,Calm
118,8.637,95.615,149.628,0.0588,14.308,128,0.258,Angry
15,5.375,97.573,178.335,0.0254,15.861,91,0.47,Neutral
43,6.88,69.848,147.741,0.0196,15.577,124,0.357,Happy
94,3.278,134.617,162.644,0.0353,41.559,121,0.606,Sad
61,5.041,83.231,141.379,0.0164,7.172,38,0.449,Calm
66,7.369,100.93,129.704,0.0679,13.336,111,0.259,Angry
8,7.432,96.596,105.052,0.0441,11.381,84,0.126,Angry
10,3.654,124.203,152.653,0.0425,6.694,26,0.551,Sad
96,5.15,123.079,147.705,0.0309,3.803,20,0.407,Neutral
33,4.304,155.425,177.93,0.0324,6.966,25,0.584,Sad
79,5.149,92.332,147.445,0.0308,20.354,89,0.431,Neutral
12,5.878,101.066,151.503,0.0332,17.876,95,0.346,Calm
92,3.998,98.644,139.6,0.0138,9.92,41,0.523,Sad
116,5.457,115.264,146.585,0.0375,16.097,86,0.378,Sad
49,4.195,114.518,197.52,0.0156,7.69,29,0.719,Sad
4,6.522,93.816,116.91,0.0009,8.0,46,0.323,Happy
92,6.461,69.523,147.486,0.0485,14.74,103,0.383,Angry
95,5.171,56.094,83.58,0.0331,22.791,103,0.249,Happy
36,4.384,120.541,173.46,0.0337,26.626,111,0.549,Sad
76,5.443,103.708,171.012,0.0046,20.181,99,0.555,Happy
15,7.239,83.998,159.625,0.0911,3.75,30,0.279,Angry
103,5.826,103.543,181.461,0.0226,20.079,133,0.477,Happy
118,5.186,116.495,125.9,0.0334,23.341,101,0.438,Neutral
50,6.289,70.256,216.732,0.0024,3.529,23,0.548,Happy
115,6.239,156.393,140.663,0.0514,11.121,68,0.307,Neutral
40,4.134,79.541,158.331,0.0221,25.259,101,0.608,Calm
74,5.608,107.894,154.538,0.0305,3.565,17,0.397,Neutral
95,4.917,106.062,164.337,0.0366,17.297,71,0.518,Neutral
57,5.499,96.671,137.534,0.0242,10.755,63,0.339,Happy
49,6.626,88.385,143.344,0.0761,13.586,90,0.337,Angry
6,3.52,124.474,191.053,0.0089,28.437,107,0.647,Sad
59,5.434,100.746,163.923,0.0154,9.9,54,0.361,Calm
37,6.597,103.916,125.495,0.0225,15.484,97,0.271,Happy
48,4.295,123.97,171.2,0.05,9.666,39,0.545,Sad
33,4.712,114.955,168.921,0.0284,4.209,21,0.547,Sad
7,7.018,93.375,150.722,0.0471,18.595,136,0.399,Angry
105,5.453,131.025,149.856,0.0213,19.661,96,0.383,Calm
78,4.705,91.458,114.266,0.017,17.206,89,0.463,Happy
72,4.056,110.377,183.133,0.0362,17.488,82,0.596,Sad
65,5.162,93.287,148.609,0.0216,29.336,128,0.474,Calm
94,5.619,125.04,144.452,0.0196,11.048,66,0.359,Neutral
1,4.03,115.986,152.577,0.0335,8.317,29,0.541,Sad
116,6.962,62.612,113.573,0.0329,11.746,92,0.305,Happy
118,5.407,51.793,138.602,0.0448,21.42,107,0.486,Neutral
69,7.034,67.137,146.284,0.0047,5.381,41,0.249,Happy
108,3.684,142.552,196.728,0.0007,28.462,102,0.597,Sad
114,5.911,96.892,140.836,0.026,20.274,102,0.294,Calm
67,5.248,86.008,140.008,0.0382,8.316,41,0.41,Neutral
92,6.529,95.763,114.659,0.0314,6.144,42,0.328,Angry
32,5.002,114.476,214.432,0.0095,9.064,38,0.63,Sad
87,4.952,112.836,216.651,0.0605,4.253,18,0.635,Sad
32,4.962,91.18,129.916,0.0489,19.667,83,0.357,Calm
65,4.046,117.405,129.726,0.0057,26.639,95,0.451,Sad
56,5.01,114.437,154.347,0.0315,15.352,77,0.453,Neutral
11,5.444,111.593,164.271,0.0474,22.496,103,0.546,Neutral
14,7.154,79.484,124.716,0.042,18.73,128,0.246,Angry
27,4.269,115.833,163.963,0.0207,6.872,26,0.525,Calm
22,5.074,137.48,159.836,0.0455,13.987,80,0.49,Neutral
4,5.69,80.346,116.657,0.0475,7.844,47,0.262,Angry
5,4.85,126.575,163.426,0.0251,16.731,86,0.48,Sad
48,5.11,109.7,182.529,0.0143,7.013,40,0.544,Calm
110,5.199,92.354,188.045,0.0185,7.355,37,0.613,Sad
29,4.564,94.186,130.433,0.0262,11.57,58,0.411,Neutral
114,4.394,107.083,140.528,0.0154,20.727,101,0.445,Calm
66,4.363,85.496,189.442,0.0159,28.777,111,0.636,Calm
25,6.192,117.582,184.108,0.0067,6.471,33,0.466,Sad
43,4.835,122.482,185.779,0.0317,14.004,67,0.606,Neutral
32,5.375,100.807,144.186,0.0315,21.169,132,0.423,Happy
62,5.53,110.503,194.108,0.0467,17.985,111,0.576,Neutral
105,4.778,107.301,118.878,0.0357,7.088,29,0.459,Neutral
77,6.375,125.195,112.351,0.0037,21.385,117,0.372,Happy
69,5.727,123.456,160.921,0.0107,10.55,63,0.482,Calm
101,6.978,78.956,120.846,0.0178,16.935,118,0.26,Happy
16,4.882,107.588,177.831,0.0316,15.488,75,0.566,Calm
